"GEL-Bladder_common_SBS13","GEL-Bladder_common_SBS17","GEL-Bladder_common_SBS92+100","GEL-Bladder_common_SBS1","GEL-Bladder_common_SBS2","GEL-Bladder_common_SBS2+13+107","GEL-Bladder_common_SBS92","GEL-Bladder_rare_SBS57","GEL-Bladder_rare_SBS94","GEL-Bladder_rare_SBS23","GEL-Bladder_rare_SBS109","GEL-Bladder_rare_SBS31","GEL-Bladder_rare_SBS33","GEL-Bladder_rare_SBS6","GEL-Bladder_rare_SBS20","GEL-Bladder_rare_SBS4","GEL-Bladder_rare_SBS147","GEL-Bladder_rare_SBS105"
0.000303407837082394,0.0143720746456132,0.00685788718729094,0.00359516400948208,0.000562594456950146,0.00340518855975067,0.00114460269349871,0.00373219786558429,0.00347141271030659,0.00307764410807346,0.00590640079827035,0.00286484481477506,3.09792100784387e-10,5.56795563103015e-102,1.2263042493893e-73,6.39831903477267e-14,0.0151329106923186,0.01071603995097
5.51645142277364e-05,0.00529775007717797,0.00387127531408627,0.00176173785290996,0.000310851071177614,0.000727291932768982,0.000359148531250971,0.00349499530422672,0.00106642395441774,0.00499840203510222,0.00224852478570253,0.00379071315302085,1.77421855469964e-07,0.000357802940173061,0.000166429879020239,3.58452930997612e-17,0.007708433913589,0.00358873668858698
4.70460930542677e-05,0.00491166543411852,0.00483358472047228,0.00239678218257291,0.000286415813447885,0.00541224651089274,0.000696146168432185,0.00417312112458902,0.00230180185788615,0.00422223779842966,0.00261974040147056,0.00315991212831863,3.58567253099104e-05,0.000138154922315843,0.000179268568103463,8.89208444549933e-08,0.0109006217721382,0.021719335342325
0.000244397967136029,0.0315806771350446,0.0095993102731789,0.00905373217198409,0.00134924255304337,0.00189172895661765,0.00550216565704108,0.0077748848158643,3.30504200030133e-07,0.0365187277612341,0.00453448505079855,0.00212758569281222,6.08920706828814e-10,0.000291548734168417,0.000984226659920981,1.03784596136362e-45,0.0309015151744965,0.000620413752035923
4.59934010725474e-23,0.00840572280835488,0.00615150971548712,0.000757708626152136,0.000435825185725358,0.00352976454056265,8.05397919987857e-23,6.46454003781796e-08,0.00286100487227633,0.00247506718271833,0.00279371019107463,0.00370734820625691,0.00280046322693304,0.000235583425724111,0.000696068281854482,5.46550417947579e-08,0.0228131976762722,0.0170891395159506
3.87666982142705e-06,0.014309619457875,0.00414831781298036,0.0020782666224511,0.00030870388167628,0.0015376248167213,2.89324803091442e-07,0.00204146006146697,0.00154838937705983,0.00474638603663235,0.00180666989533452,0.0024419534422019,0.0019806092653621,0.00183266296056857,0.00134641584504257,0.00148491357070859,0.0109288346495232,0.00939735061164094
4.59934010725474e-23,0.0102403532384572,0.0065836718217367,0.00206269883941578,0.000234912605371417,0.00550867667646967,0.000344600944162293,0.00187936174274814,2.39310842579996e-15,0.0042854487312074,0.00105390104430059,0.00943696452807772,0.000151378306521188,0.00218923886129507,0.00182110560772147,0.00747414732331065,0.0159780178906445,0.0264140163259609
0.00016746102063598,0.154217503737303,1.5426018463977e-16,6.59973624208993e-22,0.000678856979824199,8.67552502630257e-23,1.50383789483406e-09,7.95374720974915e-07,0.00416996688744526,0.00138611499879129,0.00503376560723554,0.000104034608366983,0.0157954501953098,0.00351484460051303,0.00475833687402216,0.00648173200198,0.0158648377580294,1.04737131831601e-06
4.59934010725474e-23,0.00256677534154237,0.00528448507390819,0.000561836639816703,8.47439399232758e-05,0.00227949878207489,0.000195984914390045,0.00448420078806636,0.000334128488021173,0.00377282319723857,0.00121047592791824,0.00269034196350386,2.23017878621651e-06,2.82343722331616e-05,8.69949728300235e-05,4.60655082608777e-15,0.00455695672591017,0.00525216800829929
1.70121533536204e-09,0.00352591352422861,0.00225886217172899,0.00120315865956104,0.000159477843388331,0.00142871167788644,7.70937077535969e-23,0.00599496112067513,1.77690271244608e-18,0.00351839390837236,0.000569708167084516,0.00529082116874702,6.58717205085197e-06,0.000245860212710854,0.000196294429943503,5.69127340098268e-36,0.00183211300049456,0.00222428198086602
1.73009724103514e-08,0.00219908904024865,0.00492813772759631,0.00203312793235625,4.00836514797221e-05,0.00402937921829572,0.000391047782287981,0.0159144758394546,0.00292143827535407,0.00699326813657346,0.00222378449228853,0.00432157942228572,0.0107368139871346,0.000358230889959515,0.000352636073447785,0.00201332994220278,0.00261805761089885,0.0122703854016165
0.00011618239362548,0.0348475026954207,0.00274749229258081,0.00275574624534945,5.85172665778783e-05,0.0024861945109267,7.70937077535969e-23,0.00987896629074403,0.00252284627869829,0.00104718880133465,0.00516350576321341,0.00299926324087038,0.00491815697883878,0.00320862568154865,0.00298798015179388,0.000116476201088138,0.00172163154431815,0.00065008651661139
5.00718123115292e-05,0.0264606229844221,0.00963029359805129,0.00228364387135886,0.00137712285960778,0.00313983611112289,9.99834545779744e-15,0.00107934321784209,0.00437457306173515,0.00644670270575731,0.0110450586672834,0.00172852301434451,7.62621834049339e-06,5.2096101556665e-59,6.44532718005035e-05,9.24749636558237e-08,0.0326348741656232,0.0231137740058104
0.000184092605071039,0.0105642979068397,0.00765188031545936,0.00208271758439895,0.000692834557018162,0.00067522585895517,0.000534338635892056,0.00205328484062952,0.000744196021601754,0.000555747247278359,0.00302620323780068,0.0027954662421562,8.95824114691669e-09,0.000205223716328812,0.000122395217638349,3.89624790953075e-20,0.0167581247396875,0.0105867900176763
4.59934010725474e-23,0.00856266050271409,0.00765938276965349,0.0031587873502764,0.000271885968068357,0.00646481075928516,0.000691898351431208,0.00891407892635291,0.00409297437939022,0.00423848343400568,0.00342120273161701,0.00645327247242221,1.04208853964408e-06,0.00194922457069162,0.000355307094769085,0.00258208414465446,0.0149206339827023,0.0245014743947521
8.19298059929846e-09,0.0844787129880771,0.015807144343531,0.00859737331309026,0.0031821455364939,0.00381562817839295,6.13921702649191e-05,0.0666531579324829,0.00629180436787015,0.0168601224091474,0.00840452603386845,0.00555841892860343,1.53373288198396e-06,0.011065158576462,0.00227053063342033,1.28583411762471e-07,0.0966636592266662,0.0171540312416845
